,"('Chiken Snacks', 'Cold Drinks')","('Chiken Snacks', 'Hot Drinks')","('Snacks', 'Cold Drinks')","('Snacks', 'Hot Drinks')"
522,5.187151515151514,,5.187151515151514,2.5206164105916966
523,5.270746081504703,,5.270746081504703,2.6004883339984084
524,4.687534405892615,,4.687534405892615,1.5856983456877525
525,4.556248771309011,,4.556248771309011,1.5279425837320573
526,4.441283422459891,,4.441283422459891,1.4320036465036463
527,4.8072488038277505,,4.8072488038277505,1.5438660722378317
528,3.7760909090909087,,3.7760909090909087,1.479377334993773
529,3.4498735177865614,,3.4498735177865614,1.3813770642251657
530,3.2114612794612794,,3.2114612794612794,1.5438660722378317
531,4.266646464646465,,4.266646464646465,1.479377334993773
532,4.741105834464043,,4.741105834464043,1.3813770642251657
533,4.611233766233767,,4.611233766233767,1.5466382408067518
534,4.508291313949209,,4.508291313949209,1.4817803030303032
535,4.827410094150332,,4.827410094150332,1.3759192159192155
536,2.5466965452847807,,2.5466965452847807,1.5326780303030303
537,2.2575986277873072,,2.2575986277873072,1.457513906633907
538,4.9240401991517615,,4.9240401991517615,1.1717459188511818
539,3.5980091783216777,,3.5980091783216777,1.652395153774464
540,3.2836730296730297,,3.2836730296730297,1.5989559696342304
541,3.005726386673755,,3.005726386673755,1.5141976828243753
542,5.295376623376622,,5.295376623376622,1.609207148250692
543,5.295376623376622,,5.295376623376622,1.5511405304150645
544,5.270746081504703,,5.270746081504703,1.4643052767741649
545,5.3218316498316485,,5.3218316498316485,1.610562880324543
546,3.7981482506132536,,3.7981482506132536,1.5511405304150645
547,3.6329872495446263,,3.6329872495446263,1.4643052767741649
548,3.0118568261007286,,3.0118568261007286,1.6060941619585687
549,3.8073137077975785,,3.8073137077975785,1.5485503748125935
550,3.6470244821092277,,3.6470244821092277,1.4673604291689395
551,3.0548479100807864,,3.0548479100807864,1.5935303030303032
552,3.8168385946754073,,3.8168385946754073,1.5400974465148376
553,3.6470244821092277,,3.6470244821092277,1.2542622752498906
554,3.0298322753090536,,3.0298322753090536,1.2753701919093932
555,3.808919165085389,,3.808919165085389,1.1902598752598752
556,3.647031768610716,,3.647031768610716,1.1139523809523808
557,3.0279651240778,,3.0279651240778,1.3143598410914614
558,3.8759966914805615,,3.8759966914805615,1.252585219472012
559,3.7193073593073587,,3.7193073593073587,1.1771182492720955
560,3.099608490566037,,3.099608490566037,1.4629962142118642
561,1.9344769651778768,,1.9344769651778768,1.3833820655092175
562,1.7899383116883114,,1.7899383116883114,1.303648148148148
563,1.3801198412698412,,1.3801198412698412,1.5114423851330627
564,2.0336815106324218,,2.0336815106324218,1.4429863392152371
565,1.8716428571428567,,1.8716428571428567,1.3708141888850305
566,1.5044162367917464,,1.5044162367917464,1.4299581430745814
567,2.1283864131511185,,2.1283864131511185,1.3534558223093254
568,1.7827472089314191,,1.7827472089314191,1.27620759717843
569,1.4926081871345032,,1.4926081871345032,1.4792141179173488
570,2.2275909586056644,,2.2275909586056644,1.4238476945879903
571,1.8601352813852812,,1.8601352813852812,1.3487271811513777
572,1.5976555727554178,,1.5976555727554178,1.5396482924482924
573,1.8387412547596167,,1.8387412547596167,1.5325880440010873
574,1.6253730407523508,,1.6253730407523508,1.5261862643209791
575,1.4686795088357587,,1.4686795088357587,1.5668908016284688
576,2.034880267000417,,2.034880267000417,1.1492640692640692
577,1.8222926306066407,,1.8222926306066407,1.1146276537287187
578,1.667672546751494,,1.667672546751494,1.0552146968030012
579,1.7088368479467257,,1.7088368479467257,1.1263554136738494
580,1.5854306686281607,,1.5854306686281607,1.0873867276342897
581,1.3936078106290872,,1.3936078106290872,1.025917013440672
582,2.955072250639386,,2.955072250639386,1.1263554136738494
583,2.55912077294686,,2.55912077294686,1.0873867276342897
584,2.270992203515139,,2.270992203515139,1.025917013440672
585,2.673694460129243,,2.673694460129243,1.1279499596448748
586,2.4083612440191393,,2.4083612440191393,1.0888161478872391
587,2.149789377289377,,2.149789377289377,1.022129539965956
588,3.115072250639386,,3.115072250639386,1.1174431927491928
589,2.778010989010989,,2.778010989010989,1.0710532022886674
590,2.4152046783625734,,2.4152046783625734,0.9164953716496268
591,1.7879708222811668,,1.7879708222811668,1.1846598806598805
592,1.6050069217353389,,1.6050069217353389,1.1525266110471806
593,1.4416776360894006,,1.4416776360894006,1.1000284608002118
594,1.7437402846195948,,1.7437402846195948,1.1609672399672395
595,1.5643350727387733,,1.5643350727387733,1.1256005617467142
596,1.4322842059900882,,1.4322842059900882,1.0710535755068045
597,1.4674432992614812,,1.4674432992614812,1.1617512250696609
598,1.2027755652148333,,1.2027755652148333,1.1256005617467142
599,1.0635456287778269,,1.0635456287778269,1.0710535755068045
600,1.5960942657638593,,1.5960942657638593,1.1589404153898537
601,1.4416776360894006,,1.4416776360894006,1.123850338491296
602,2.7994031388712743,,2.7994031388712743,1.0729387439231437
603,2.736722027972028,,2.736722027972028,1.149235400541401
604,2.6920705128205125,,2.6920705128205125,1.1162288192576653
605,2.8458991228070176,,2.8458991228070176,0.9614432076903618
606,3.0428409090909088,,3.0428409090909088,0.9845368684247772
607,3.0190313852813846,,3.0190313852813846,0.9311685010049172
608,2.9872853535353534,,2.9872853535353534,0.8811156398104266
609,3.030645787139689,,3.030645787139689,1.006103292720764
610,2.706133766745469,,2.706133766745469,0.9667907685653953
611,2.6213192338791194,,2.6213192338791194,0.9175293217746048
612,2.5436514778325114,,2.5436514778325114,1.0761134755032633
613,2.779070102432778,,2.779070102432778,1.0254943061343862
614,2.4924562937062937,,2.4924562937062937,0.9732987574781408
615,2.328382781012091,,2.328382781012091,1.1032928030250564
616,2.1933712121212117,,2.1933712121212117,1.0599382919616087
617,2.698507575757576,,2.698507575757576,1.0118337403819215
618,2.735147306397306,,2.735147306397306,1.0558323568281494
619,2.6520370169344334,,2.6520370169344334,1.0069382553021209
620,2.5828177966101693,,2.5828177966101693,0.9552285304172096
621,2.7896409269570914,,2.7896409269570914,1.0835005757180416
622,1.8181263406263408,,1.8181263406263408,1.0476147998925598
623,1.6899956946039034,,1.6899956946039034,0.9970749431216342
624,2.845170262664165,,2.845170262664165,3.1318307692307688
625,2.3839119433198377,,2.3839119433198377,3.110973888496824
626,2.2228255297334245,,2.2228255297334245,3.0932985658409384
627,2.0608136320865675,,2.0608136320865675,3.2455824175824177
628,3.0428409090909088,,3.0428409090909088,1.877778750336655
629,3.0428409090909088,,3.0428409090909088,1.7864641651031892
630,3.030645787139689,,3.030645787139689,1.6385684430512015
631,3.055661421911421,,3.055661421911421,1.8009165302782322
632,2.4493618088419686,,2.4493618088419686,1.6999943319838056
633,2.350510144927536,,2.350510144927536,1.5519991789819376
634,2.0577409081484554,,2.0577409081484554,1.8009165302782322
635,2.455074156196108,,2.455074156196108,1.6999943319838056
636,2.3597375421878097,,2.3597375421878097,1.5519991789819376
637,2.085301690331305,,2.085301690331305,1.8056789737171464
638,2.460962268084219,,2.460962268084219,1.7039510989010989
639,2.3597375421878097,,2.3597375421878097,1.5444799777530591
640,2.0705033181522445,,2.0705033181522445,1.789915824915825
641,2.4573725477200425,,2.4573725477200425,1.6755649769585257
642,2.360981391454316,,2.360981391454316,1.3460664428511817
643,2.0703468409586057,,2.0703468409586057,2.017266286243953
644,2.4966630753543937,,2.4966630753543937,1.933065640714117
645,2.405257763975156,,2.405257763975156,1.8014374290201762
646,2.1179116625310166,,2.1179116625310166,1.938090879372344
647,1.5051923436041084,,1.5051923436041084,1.84838046522957
648,1.405069168025018,,1.405069168025018,1.7165148420963507
649,1.1373563863928111,,1.1373563863928111,1.9404040661855304
650,1.5667796451914098,,1.5667796451914098,1.84838046522957
651,1.4528410513141428,,1.4528410513141428,1.7165148420963507
652,1.2181000674828883,,1.2181000674828883,1.9335114754454819
653,1.5616346390736635,,1.5616346390736635,1.8447266361956625
654,1.4006725611553197,,1.4006725611553197,1.72132688172043
655,1.1879496700681942,,1.1879496700681942,1.920152667021088
656,1.6232219406609647,,1.6232219406609647,1.8386281661600807
657,1.445360195360195,,1.445360195360195,1.509708707569049
658,1.2535613010842368,,1.2535613010842368,1.4924931893306368
659,1.434925361860062,,1.434925361860062,1.3642527050257862
660,1.284120319408944,,1.284120319408944,1.2541880718954246
661,1.1676166472519327,,1.1676166472519327,1.5695047879738144
662,1.492180375180375,,1.492180375180375,1.4781576444479667
663,1.3418493701420529,,1.3418493701420529,1.3692423600644883
664,1.226935303374716,,1.226935303374716,1.6751537014243685
665,1.3424230769230767,,1.3424230769230767,1.555647638365691
666,1.2529352869352872,,1.2529352869352872,1.4413929487179489
667,1.109457785579783,,1.109457785579783,1.7659021421728092
668,2.0976618571068157,,2.0976618571068157,1.6653976248976252
669,1.893035780349876,,1.893035780349876,1.564598509254998
670,1.7257089909134382,,1.7257089909134382,1.623769423558897
671,1.9641192141192136,,1.9641192141192136,1.5108961042818247
672,1.8139285714285716,,1.8139285714285716,1.4014345070987406
673,1.65679110815701,,1.65679110815701,1.7180783038677774
674,2.166233285678244,,2.166233285678244,1.6377487633925487
675,1.9941705703558017,,1.9941705703558017,1.5340666442840356
676,1.80190212150434,,1.80190212150434,2.506477609611484
677,1.3157639135058488,,1.3157639135058488,2.4907989889218287
678,1.1777940099116568,,1.1777940099116568,2.477226451608396
679,1.0498430371614726,,1.0498430371614726,2.564304900514067
680,1.2823467484008528,,1.2823467484008528,1.5914768762217129
681,1.146276926493449,,1.146276926493449,1.5383624174307404
682,1.0422775581906016,,1.0422775581906016,1.4413511885496455
683,1.1677942506459948,,1.1677942506459948,1.5360821393796076
684,1.00035855914651,,1.00035855914651,1.4749150076976163
685,0.8881664280016682,,0.8881664280016682,1.3763538971086924
686,1.1713837535014004,,1.1713837535014004,1.5360821393796076
687,1.0498430371614726,,1.0498430371614726,1.4749150076976163
688,1.9356294729993493,,1.9356294729993493,1.3763538971086924
689,1.8985322311753263,,1.8985322311753263,1.5396499359897773
690,1.8681264074908144,,1.8681264074908144,1.4779510653899242
691,1.9632223230490016,,1.9632223230490016,1.3742697976925844
692,2.062848258706468,,2.062848258706468,1.5478603373370816
693,2.0520955705344246,,2.0520955705344246,1.477564632268419
694,2.037207233065442,,2.037207233065442,1.189280397022333
695,2.0573837778321504,,2.0573837778321504,1.7019306617015597
696,1.8938920780711823,,1.8938920780711823,1.6559683117496724
697,1.8446901408450704,,1.8446901408450704,1.5769627329192546
698,1.7973845134418782,,1.7973845134418782,1.6447962554379665
699,1.9337234042553193,,1.9337234042553193,1.5936412240790732
700,1.789792703150912,,1.789792703150912,1.5130346609911824
701,1.695925181783391,,1.695925181783391,1.6465359248594542
702,1.6140730649080182,,1.6140730649080182,1.5936412240790732
703,1.8993468581462436,,1.8993468581462436,1.5130346609911824
704,1.9078846153846156,,1.9078846153846156,1.6450591329742483
705,1.85976779326508,,1.85976779326508,1.5937621327600806
706,1.8173632218844984,,1.8173632218844984,1.5168198757763975
707,1.9386837217156363,,1.9386837217156363,1.655068423368697
708,1.3931904752313016,,1.3931904752313016,1.6068806091606604
709,1.3064607843137257,,1.3064607843137257,1.3253754889178615
710,1.9674143070044707,,1.9674143070044707,1.273501963153126
711,1.7299265961078862,,1.7299265961078862,1.189736464359251
712,1.634895153774464,,1.634895153774464,1.116096944850815
713,1.5348466872110935,,1.5348466872110935,1.3392310537867764
714,2.062848258706468,,2.062848258706468,1.28589696789977
715,2.062848258706468,,2.062848258706468,1.2145485886662355
716,2.0573837778321504,,2.0573837778321504,1.4694320923520925
717,2.0684979762205917,,2.0684979762205917,1.3923530465949818
718,1.7782837863890495,,1.7782837863890495,1.3124369224651256
719,1.7253289702977963,,1.7253289702977963,1.5454773885193398
720,1.5644151864717837,,1.5644151864717837,1.4825193657950984
721,1.7814373444414835,,1.7814373444414835,1.4175573555364496
722,1.7306988682569802,,1.7306988682569802,1.432655518394649
723,1.5801901408450705,,1.5801901408450705,1.3562818033030801
724,1.7846625742678373,,1.7846625742678373,1.280966765084412
725,1.7306988682569802,,1.7306988682569802,1.5131014356799088
726,1.5724726027397258,,1.5724726027397258,1.4638206059638337
727,1.7832999426465852,,1.7832999426465852,1.3948869383959863
728,1.7320346979172438,,1.7320346979172438,2.213591058614788
729,1.5730227955227951,,1.5730227955227951,2.2029885028830463
730,1.8039833739277769,,1.8039833739277769,2.1935787346711257
731,1.7563609513780367,,1.7563609513780367,2.2507085500312045
732,1.6013342245989304,,1.6013342245989304,1.4101555325987143
733,1.2139956014534323,,1.2139956014534323,1.3731502368599142
734,1.1484674604674605,,1.1484674604674605,1.3041764181764184
735,0.9583865648449159,,0.9583865648449159,1.374408900650339
736,1.2483995423401322,,1.2483995423401322,1.3313636363636363
737,1.1701098183425769,,1.1701098183425769,1.2602258687258687
738,1.00555048106199,,1.00555048106199,1.374408900650339
739,1.2522724252491693,,1.2522724252491693,1.3313636363636363
740,1.146228424653973,,1.146228424653973,1.2602258687258687
741,0.9967856636540846,,0.9967856636540846,1.376811868686869
742,1.2866763661358689,,1.2866763661358689,1.3334665334665334
743,1.165909906888661,,1.165909906888661,1.2589045684873206
744,1.031548821548821,,1.031548821548821,1.3823619375907108
745,1.1724373818952132,,1.1724373818952132,1.3322466772993091
746,1.0685806960465345,,1.0685806960465345,1.069230976521299
747,0.9848830659536544,,0.9848830659536544,1.474685441492443
748,1.2106755816503667,,1.2106755816503667,1.4426315688757565
749,1.1070657080864017,,1.1070657080864017,1.3874425272946234
750,1.0244791290749429,,1.0244791290749429,1.4377618456078085
751,1.1086244043816007,,1.1086244043816007,1.401443288620979
752,1.0464956399437413,,1.0464956399437413,1.344085555435009
753,0.9418099268307936,,0.9418099268307936,1.4389388095440676
754,1.558978759335902,,1.558978759335902,1.401443288620979
755,1.4360649338805291,,1.4360649338805291,1.344085555435009
756,1.3295038394752072,,1.3295038394752072,1.4380705768327957
757,1.4832476148354083,,1.4832476148354083,1.401652245837379
758,1.3925942857142857,,1.3925942857142857,1.3467867745125024
759,1.290097994319271,,1.290097994319271,1.4448304158515808
760,1.6089787593359017,,1.6089787593359017,1.4106835342832784
761,1.508651212686567,,1.508651212686567,1.1527536604895905
762,1.3861497536945813,,1.3861497536945813,1.131623457806738
763,1.0836098541980896,,1.0836098541980896,1.071333139915892
764,0.9839531971350908,,0.9839531971350908,1.0170875317143893
765,0.8881974740027193,,0.8881974740027193,1.1720388594971676
766,1.0586139419674452,,1.0586139419674452,1.1336584841280286
767,0.9604021668938796,,0.9604021668938796,1.081088196571955
768,0.8825971673254281,,0.8825971673254281,1.3290794206183374
769,0.984052663004538,,0.984052663004538,1.2741917072351856
770,0.8613222637461799,,0.8613222637461799,1.2145937157366264
771,0.7747543976982053,,0.7747543976982053,1.3775255915395364
772,0.9798715644820296,,0.9798715644820296,1.3314686642876599
773,0.8881974740027193,,0.8881974740027193,1.2826053560492294
774,9.590239316239316,,9.590239316239316,1.302930402930403
775,9.37342857142857,,9.37342857142857,1.2471549209273758
776,9.290153846153846,,9.290153846153846,1.1911063071602082
777,9.709903398926654,,9.709903398926654,1.3534504803372729
778,10.601333333333333,,10.601333333333333,1.317546793206041
779,10.444470588235292,,10.444470588235292,1.2650005381226248
780,10.267999999999999,,10.267999999999999,3.09291113381001
781,10.517999999999999,,10.517999999999999,3.0668460111317257
782,8.97886013986014,,8.97886013986014,3.0451656754460488
783,8.724701357466062,,8.724701357466062,3.2101614219114216
784,8.519506117908787,,8.519506117908787,1.8973982642237224
785,9.23806015037594,,9.23806015037594,1.8106846501657472
786,6.5287407407407425,,6.5287407407407425,1.6580787400613484
787,5.959060606060606,,5.959060606060606,1.7975405792142347
788,5.5798048780487814,,5.5798048780487814,1.7001527207250249
789,7.527565217391304,,7.527565217391304,1.5496789659224441
790,9.1224008097166,,9.1224008097166,1.7975405792142347
791,8.859177865612649,,8.859177865612649,1.7001527207250249
792,8.667820224719101,,8.667820224719101,1.5496789659224441
793,9.296539682539684,,9.296539682539684,1.8035100935708457
794,4.01787134502924,,4.01787134502924,1.705009012179413
795,3.4507368421052638,,3.4507368421052638,1.5464542394848217
796,9.535666666666666,,9.535666666666666,1.8202284186401836
797,6.157971742543171,,6.157971742543171,1.709349532367504
798,5.635597131681878,,5.635597131681878,1.3729813279406808
799,5.152321428571428,,5.152321428571428,2.1238948306595358
800,10.601333333333333,,10.601333333333333,2.04861655011655
801,10.601333333333333,,10.601333333333333,1.9177033806381631
802,10.517999999999999,,10.517999999999999,2.021147646679561
803,10.696571428571428,,10.696571428571428,1.940667832167832
804,6.087368421052632,,6.087368421052632,1.8116158474816644
805,5.7136956521739135,,5.7136956521739135,2.0240371456500488
806,4.477419354838709,,4.477419354838709,1.940667832167832
807,6.105334281650071,,6.105334281650071,1.8116158474816644
808,5.738656126482214,,5.738656126482214,2.0215249789412297
809,4.560462296324365,,4.560462296324365,1.9407682709447411
810,6.124298245614035,,6.124298245614035,1.8173970498008587
811,5.738656126482214,,5.738656126482214,2.0412605042016807
812,4.505517241379311,,4.505517241379311,1.9646985287587695
813,6.096726817042605,,6.096726817042605,1.6337275136390403
814,5.7297619047619035,,5.7297619047619035,1.4963101604278075
815,4.4964408866995065,,4.4964408866995065,1.3680691463171202
816,6.244362348178138,,6.244362348178138,1.2599952823920266
817,5.875716845878136,,5.875716845878136,1.6178808583324435
818,4.621168831168832,,4.621168831168832,1.5366484566619478
819,2.5211372180451135,,2.5211372180451135,1.4298343300110739
820,2.299064997018485,,2.299064997018485,1.6900783343640486
821,1.6731965207135484,,1.6731965207135484,1.571591327913279
822,2.739387218045113,,2.739387218045113,1.4550173547679943
823,2.510277118230607,,2.510277118230607,1.8269121901634215
824,1.9216890323059237,,1.9216890323059237,1.7316938581823111
825,3.1081586516336857,,3.1081586516336857,1.6380706146926536
826,2.284963608882688,,2.284963608882688,1.6327498308221349
827,1.8832103174603168,,1.8832103174603168,1.5183096692210942
828,3.326408651633686,,3.326408651633686,1.4097840834068698
829,2.489496724277781,,2.489496724277781,1.7778922990617
830,2.1103012265512264,,2.1103012265512264,1.7041334240103665
831,2.347609267734554,,2.347609267734554,1.6063762389202452
832,2.047894736842105,,2.047894736842105,1.4314501662971175
833,1.8384386212378183,,1.8384386212378183,1.4219180908254194
834,2.9410626249167224,,2.9410626249167224,1.4134073091542605
835,2.6430249915569064,,2.6430249915569064,1.4565089449885549
836,2.4365994303126657,,2.4365994303126657,1.1059399302821205
837,2.16543956043956,,2.16543956043956,1.0782452501202502
838,1.9924882667207684,,1.9924882667207684,1.0269790104947525
839,1.7410398092473565,,1.7410398092473565,1.0741519508197226
840,4.439178155178157,,4.439178155178157,1.040906004000516
841,3.7126171654432527,,3.7126171654432527,0.98745825950661
842,3.2519541734860886,,3.2519541734860886,1.0741519508197226
843,3.940166390411832,,3.940166390411832,1.040906004000516
844,3.4600273972602738,,3.4600273972602738,0.98745825950661
845,3.053475397132894,,3.053475397132894,1.0763101873200642
846,4.739178155178156,,4.739178155178156,1.0428075396825396
847,4.116459330143541,,4.116459330143541,0.9861856783472668
848,3.4856129032258067,,3.4856129032258067,1.0808128795912464
849,2.6205434543454347,,2.6205434543454347,1.0428881288203322
850,2.3715681679853926,,2.3715681679853926,0.8950565073423553
851,2.1586862926547137,,2.1586862926547137,1.1421544816351146
852,2.563697191697192,,2.563697191697192,1.1168975180623604
853,2.318500317124736,,2.318500317124736,1.0742984159664883
854,2.1460865469054684,,2.1460865469054684,1.1093082700822263
855,1.844852057932788,,1.844852057932788,1.0800636151231946
856,1.4288365562280982,,1.4288365562280982,1.0352836616682322
857,1.2554993209038154,,1.2554993209038154,1.1103665021727165
858,2.3578460410557183,,2.3578460410557183,1.0800636151231946
859,2.1586862926547137,,2.1586862926547137,1.0352836616682322
