SB_light_b_0,SB_light_b_1,SB_light_b_2,SB_light_b_3,SB_light_b_4,SB_light_b_5,SB_light_b_6,SB_light_b_7
14.467252747252747,15.761714285714286,1.8172490234004628,1.9915538362346872,1.49312063430564,1.7213564157655594,2.5103399284198127,2.69700991005996
13.566538461538462,15.761714285714286,1.6384522319566124,1.9915538362346872,1.3390674428162783,1.7213564157655594,1.8280980679546968,2.69700991005996
1.886455145307437,15.761714285714286,0.9837595520421607,1.9915538362346872,0.8340380542460887,1.7213564157655594,0.9376157485773243,2.69700991005996
13.716895604395603,15.761714285714286,1.680604922820192,1.9915538362346872,1.3890624947707564,1.7213564157655594,1.8720285027373056,2.69700991005996
23.92913244650087,15.761714285714286,1.6595442809593428,1.9915538362346872,1.3054133287631702,1.7213564157655594,2.344704324505531,2.69700991005996
4.813300248138958,1.9670912280701756,1.5794291345510858,1.0324115463389656,1.2965512413512414,0.8808230190861769,2.292601165008913,1.0371119570235852
4.336565656565656,1.9349260802572517,1.5540647766867282,0.960031924597142,1.274393149805521,0.8391871972474988,2.2718694521660945,0.9431171249607002
4.813300248138958,3.414324721931213,1.5794291345510858,1.4512993894993895,1.2965512413512414,1.2366841736694678,2.292601165008913,2.192790526162143
14.135430087154225,2.146911132345915,1.7289273450787845,1.072741391941392,1.38787063430564,0.9146405726356017,2.418192185601755,1.0739896558550135
14.274795604395603,4.372753246753247,1.7694081143095537,1.6132502164502163,1.435711543396549,1.374502013665777,2.460344876465335,2.341539981757373
10.457312271062271,3.2092422360248447,1.5966931205395425,1.3615383477981358,1.2380078526923957,1.1218286420816368,2.2829590958528394,2.0948165323682897
13.82572893772894,3.2019982456140355,1.614628702544848,1.3388903949183537,1.2563081343056401,1.09258504944823,2.299912993327831,2.071160215053763
10.492395604395606,3.459120197044335,1.6123890608875129,1.459859553349876,1.2556804273192612,1.242252331002331,2.299116878368831,2.199523250216617
10.46850907957291,3.459120197044335,1.6017756155093614,1.459859553349876,1.2437202000465342,1.242252331002331,2.288188909517436,2.199523250216617
14.19995115995116,7.003583333333333,1.7483581143095535,1.8320526315789476,1.4107510690882488,1.563136828644501,2.4384082720363294,2.544225350786326
13.880493165371215,2.6123316912972085,1.6378456143095534,1.2056548250363082,1.28262063430564,0.9919773519163761,2.323850448907078,1.9523406862745099
13.82572893772894,3.4450656835325026,1.614628702544848,1.4179989208798274,1.2563081343056401,1.1763528732844346,2.299912993327831,2.14951818891491
14.274795604395603,3.4450656835325026,1.7694081143095537,1.4179989208798274,1.435711543396549,1.1763528732844346,2.460344876465335,2.14951818891491
13.880493165371215,13.76875,1.6378456143095534,6.422250673854448,1.28262063430564,1.665798319327731,2.323850448907078,5.140883597883598
13.82572893772894,13.76875,1.614628702544848,6.422250673854448,1.2563081343056401,1.665798319327731,2.299912993327831,5.140883597883598
10.457312271062271,13.76875,1.5966931205395425,6.422250673854448,1.2380078526923957,1.665798319327731,2.2829590958528394,5.140883597883598
13.82572893772894,13.76875,1.614628702544848,6.422250673854448,1.2563081343056401,1.665798319327731,2.299912993327831,5.140883597883598
24.66772893772894,13.76875,1.8615434812792153,6.422250673854448,1.5449581367290308,1.665798319327731,2.555204324505531,5.140883597883598
4.19995115995116,1.7815826330532212,1.7529834612105712,1.389658029878618,1.4120278821628145,0.9052530584883527,2.440031121760445,1.6185009916094582
24.66772893772894,1.934821472783884,1.8615434812792153,1.3192645833238454,1.5449581367290308,0.8620709112997957,2.555204324505531,1.4072967471054754
24.199951159951162,2.342515369305617,1.750645920303605,2.1707817872440294,1.4113858688089367,1.2325443408359718,2.439214528587164,2.079061438305464
24.66772893772894,1.938481527093596,1.8615434812792153,1.477453927025356,1.5449581367290308,0.9384149008885851,2.555204324505531,1.7325013477088949
4.007336780866193,3.1404383116883117,1.6909413559474136,2.7765140067911718,1.3395012209651116,1.36218983058394,2.3755923462502406,2.6728675213675217
4.274795604395605,2.2698150353258715,1.7740334612105713,1.8919980922455388,1.436988356471115,1.1411335569801042,2.4619677261894504,2.025220323536113
4.813300248138958,2.2139285714285717,1.5794291345510858,1.8115723347257167,1.2965512413512414,1.1159722143593112,2.292601165008913,2.046062834224599
4.336565656565656,2.4010300751879696,1.5540647766867282,2.1977702173986997,1.274393149805521,1.2391103723782693,2.2718694521660945,2.1080144039698743
4.813300248138958,2.4010300751879696,1.5794291345510858,2.1977702173986997,1.2965512413512414,1.2391103723782693,2.292601165008913,2.1080144039698743
3.947098307098307,5.42054945054945,1.668783461210571,4.1752637362637355,1.3139688759516346,1.5340211238037327,2.352656510899151,3.986872294372295
3.947098307098307,1.7428559249786872,1.668783461210571,1.5318724256292904,1.3139688759516346,1.0133112038551968,2.352656510899151,1.591672407807952
2.985188896038239,2.4397034447034445,1.2216238363110048,2.0327193747728094,1.02000084533416,1.1902333223281738,1.3084133236620397,2.1683926955397546
2.935606060606061,2.4397034447034445,1.214412238582054,2.0327193747728094,1.0130313588850173,1.1902333223281738,1.30190447930962,2.1683926955397546
4.333975155279503,,1.7798550724637683,4.670793400588482,1.453027317510076,0.8055892425463336,2.4705910931174087,2.992495798319328
4.438571428571429,,1.8048155467720683,4.670793400588482,1.4830987460815046,0.8055892425463336,2.496699620249191,2.992495798319328
5.340714285714286,,1.9524389233954451,4.670793400588482,1.666437455758924,0.8055892425463336,2.6521989362546634,2.992495798319328
8.030072829131653,,1.833651808091658,4.670793400588482,1.539202953468321,0.8055892425463336,2.5384648872894484,2.992495798319328
2.949056277056277,,1.4342655491577043,4.670793400588482,1.2307192178168371,0.8055892425463336,2.1867264537264535,2.992495798319328
12.457062271062272,,2.0063730181067645,1.2957672590567326,1.732027410077882,1.3549293259931559,2.711476952995697,1.1409208791208791
15.790395604395604,,2.008612659764099,1.2030341004025213,1.732655117064261,1.2497759829178852,2.7122730679546967,1.047434721437154
7.4463333333333335,,1.6974459257387167,2.184012987012987,1.3749830953122926,1.8707618062008955,2.3959725795971405,2.324795293359123
8.941563025210083,,1.8161136536994658,1.368572109925051,1.5625014854426618,1.4369362126245846,2.5249395448079657,1.1857206349206348
4.33601325012517,,1.4438622572815532,2.6360672268907566,1.1874030911699491,2.731050598394183,2.157026224049597,2.515407109839313
7.237988721804511,,1.6761323755209474,1.905483065953654,1.4014975395926186,1.2879568144499178,2.380890879372344,2.217202380952381
3.031384126984127,,1.3404209401709402,1.8451593268886501,1.1197776962159074,1.2002552377657323,2.0807113095238092,2.189564066496164
3.4902285714285717,,1.469384440227704,2.1994586466165416,1.2534491395129694,1.8789433811802234,2.209429132569558,2.3345621931260228
4.143897515527951,,1.590510144927536,2.1994586466165416,1.3556624272749676,1.8789433811802234,2.321493982146068,2.3345621931260228
2.7501458521138153,,1.1626029405377232,3.49825,0.9819938824062536,5.796912280701755,1.1525464503042595,2.7845259476003097
3.18535571120215,,1.3509249024199843,1.6175384024577575,1.1098684148089097,0.968627583108715,2.0838885635168944,2.043123867507429
3.8637224880382774,,1.439240560098769,2.032131737474506,1.1663086913086913,1.480945399731212,2.1588564652738564,2.2816149068322984
3.0127464646464643,,1.3352490523572613,2.032131737474506,1.1115748983307323,1.480945399731212,2.0747510822510824,2.2816149068322984
3.8685,,1.461569264069264,1.6878135279354791,1.1929686173390774,1.513318181818182,2.182899196735943,4.766182601205857
2.902517162471396,,1.286775641025641,1.6878135279354791,1.0515107590493562,1.513318181818182,2.0248237459323195,4.766182601205857
3.225545054124673,,1.3472915690866512,1.6878135279354791,1.1042821838355819,1.513318181818182,2.080413838242169,4.766182601205857
2.4552799227799227,,1.2995953421485134,1.6878135279354791,1.0039806101457522,1.513318181818182,1.9971715208550314,4.766182601205857
4.432048319327731,,1.579006379585327,1.6878135279354791,1.287386021349912,1.513318181818182,2.307999462943072,4.766182601205857
2.4924614209320093,,1.191145594351037,0.9490304695304694,0.9682912203900965,0.8839800212214005,1.2825356190826362,1.5457009916094584
3.5823512211902306,,1.433514383821761,0.9271907861964586,1.1835856529715718,0.8353910834562832,1.6609009324009325,1.3349814710573225
1.9654087089381207,,0.9556665573955765,1.1511397069749472,0.801780419484867,1.1417225991267452,0.915641382868937,1.8890339846335356
2.51826973026973,,1.0102862468313534,0.9861300168360181,0.8207440513650613,0.91531593735055,0.9651275961889771,1.6521540087733206
13.560555555555556,,5.087012578616352,1.3065,1.4966190476190477,1.2582634704005673,5.0604330484330475,2.4406402486402485
13.26794117647059,,4.594079245283019,1.1103572250534275,1.3610549450549452,1.0676512898975732,4.901871175523349,1.8881140964298857
2.001651271263947,,1.5630254154447702,1.0844074675324675,0.8653991720875223,1.0482069479965899,1.6576206048539102,1.918929595386895
13.367,,4.786536388140162,1.1645887445887446,1.4015357142857143,1.14787752870421,4.954169312169311,1.9179869502979456
23.19909090909091,,4.407190476190475,1.1645887445887446,1.343974910394265,1.14787752870421,4.892302197802198,1.9179869502979456
3.6750435515090687,,2.6201766241421414,1.5313055198769485,1.3113462643258014,1.4073163572060126,3.027825993555317,3.687667748917749
3.212682729148246,,2.553028022288621,0.9628882398598894,1.2900911007525975,0.9471848267977301,2.9464103967168263,1.4829455559561002
3.6750435515090687,,2.6201766241421414,1.152052792612372,1.3113462643258014,1.1118005545652605,3.027825993555317,2.0130959148556498
13.346714285714285,,4.65521770682148,1.152052792612372,1.4118894878706199,1.1118005545652605,4.950187549251379,2.0130959148556498
13.43983870967742,,4.831861063464836,1.037937434715282,1.450795918367347,1.3614351491059362,5.000182601205856,2.957773109243697
9.759444444444444,,4.243249221183801,1.037937434715282,1.2848692038495186,1.3614351491059362,4.769012987012987,2.957773109243697
13.120294117647058,,4.285107816711589,1.037937434715282,1.3013726708074533,1.3614351491059362,4.813693121693122,2.957773109243697
9.786960784313726,,4.2833444592790375,1.037937434715282,1.3001228270379244,1.3614351491059362,4.787238095238095,2.957773109243697
9.768270440251573,,4.256006796941376,1.037937434715282,1.2898105184035091,1.3614351491059362,4.774901098901099,2.957773109243697
13.390454545454546,,4.736179245283018,0.7069248666929988,1.430579831932773,0.8427347607536164,4.974074074074074,1.2396450704225352
13.162446808510637,,4.348416087388282,0.6536598908987638,1.3239010989010986,0.7987885804237472,4.840876333961079,1.0361354799670408
13.120294117647058,,4.285107816711589,0.8225499345615624,1.3013726708074533,1.0605139230139229,4.813693121693122,1.9040280050918352
13.43983870967742,,4.831861063464836,0.7280242704362003,1.450795918367347,0.8694314293680273,5.000182601205856,1.3014989648033126
13.162446808510637,,4.348416087388282,0.8955769735588903,1.3239010989010986,1.1582976873872395,4.840876333961079,2.1848461538461543
13.120294117647058,,4.285107816711589,0.7889064276362963,1.3013726708074533,1.0162979797979799,4.813693121693122,1.792271062271062
9.759444444444444,,4.243249221183801,0.7803111303118714,1.2848692038495186,1.000763888888889,4.769012987012987,1.79266106442577
13.120294117647058,,4.285107816711589,0.8268118393234671,1.3013726708074533,1.0673082710668327,4.813693121693122,1.9124127580540526
23.677500000000002,,5.36947619047619,0.8268118393234671,1.5379841269841268,1.0673082710668327,5.142897435897436,1.9124127580540526
3.3904545454545456,,4.739807692307691,0.9851198945981554,1.4331399957832596,1.2819637449035046,5.033333333333333,2.6411114844121086
23.677500000000002,,5.36947619047619,0.7073701671355902,1.5379841269841268,0.9125853859779127,5.142897435897436,1.554787071509335
23.390454545454546,,4.73797619047619,0.815278549674194,1.4318496732026142,1.0495708234830574,5.0025641025641026,1.8828260608005134
23.677500000000002,,5.36947619047619,0.815278549674194,1.5379841269841268,1.0495708234830574,5.142897435897436,1.8828260608005134
3.2565,,4.502146401985111,,1.3733631195155112,,4.957769230769231,1.185284947719143
3.4398387096774194,,4.835489510489509,,1.4533560822178333,,5.059441860465116,1.185284947719143
3.6750435515090687,,2.6201766241421414,,1.3113462643258014,,3.027825993555317,1.185284947719143
3.212682729148246,,2.553028022288621,,1.2900911007525975,,2.9464103967168263,1.185284947719143
3.6750435515090687,,2.6201766241421414,,1.3113462643258014,,3.027825993555317,1.185284947719143
3.212441860465116,,4.43024886877828,,1.3519442387919383,,4.931272727272727,1.0042771164021163
3.212441860465116,,4.43024886877828,,1.3519442387919383,,4.931272727272727,0.9006211404192769
2.2534112535568953,,1.667632352578185,,1.040857482735062,,2.4035650273224047,0.8466918858694706
2.2068691654172916,,1.6509995985931645,,1.0343938589636497,,2.3883826201448324,1.0327874404783217
3.0610344827586204,,4.0803076923076915,,1.4628641152182678,,4.91409756097561,0.9528674985145574
3.125555555555555,,4.220641025641025,,1.4867506400409627,,4.945692307692307,0.7796911945455809
3.593333333333333,,5.623974358974358,,1.627083973374296,,5.140000000000001,0.7616099484952377
6.360594202898551,,4.176103896103896,,1.5227719976500464,,4.740589861751152,0.8521937656131204
2.6185687645687645,,2.8884932126696827,,1.2276449994165013,,2.113515895868837,0.8521937656131204
10.870416666666667,,7.290487316421897,,1.6769770469867737,,5.288428571428571,1.0904166666666666
14.20375,,7.292250673854449,,1.6782268907563025,,5.314883597883598,0.6696512242828165
6.005274509803922,,3.382218181818182,,1.3924436674436675,,4.5680060108194755,0.8196381296917512
8.250210084033615,,4.772538126361656,,1.5343887362637365,,3.4011097178683385,0.8196381296917512
3.8681286266924566,,2.525149885583524,,1.2129508237334323,,2.337570459120722,2.530727224310063
6.870333333333333,,3.8496767147225865,,1.4062238246249874,,3.1228011204481794,2.530727224310063
2.1069484126984124,,1.8405494505494502,,1.1325189393939394,,1.8620146325101672,2.530727224310063
2.422256965944272,,2.2366317558602384,,1.2482758295625942,,2.119698030241845,2.530727224310063
2.9678724274226527,,2.6952075876879027,,1.3446917064698218,,2.5657312606093097,2.530727224310063
2.526642246642247,,1.720683646001984,,1.0080658496433146,,2.0673668042798514,0.9642885927425402
2.251124691263718,,1.8646604299078766,,1.1308212483456892,,2.0128833271991167,0.9000675298240338
2.843581578947368,,2.1224491869918696,,1.1924059969126382,,2.49234942476878,2.1018956322638607
2.1107555555555555,,1.837636022514071,,1.1265243516761543,,1.867625163819465,0.9960920308103971
2.8348804347826086,,2.1877430252833476,,1.2146516577060933,,2.51034630120837,2.228304118242007
2.019806631964527,,1.734622848200313,,1.0755943562610228,,1.8565460317460318,2.0112695732577537
2.214603773584906,,1.8195351166246687,,1.12513341412109,,2.044016454134101,1.9847244442778424
1.3584772727272727,,1.6078684364517006,,1.0529501865262234,,2.466993788819876,2.108424286405418
2.8865,,2.882727598566308,,1.2999805381861915,,4.073961538461539,2.108424286405418
2.174007471657199,,2.023529370853097,,1.0025591588961587,,2.5209005270092226,2.398959388437649
2.64096075036075,,2.500171428571428,,1.2015557184750734,,3.5389402810304453,1.8882555418719211
1.6327226226458964,,1.254644113771991,,0.8293021060672195,,1.7356349026993094,2.05865580804068
1.9120503181029496,,1.356575364933574,,0.8568373018519754,,2.3301979882862236,2.05865580804068
